date,plate,well,timepoint,family,ploidy,value,unique
20250826,plate1,B02,3,HNRY,diploid,0.8893790797352736,20250826 plate1 B02
20250826,plate1,B02,4,HNRY,diploid,0.9913555856291996,20250826 plate1 B02
20250826,plate1,B03,0,HNRY,triploid,0,20250826 plate1 B03
20250826,plate1,B03,1,HNRY,triploid,0.9049218420424286,20250826 plate1 B03
20250826,plate1,B03,2,HNRY,triploid,0.9788881333781052,20250826 plate1 B03
20250826,plate1,B03,3,HNRY,triploid,1.1899562597150528,20250826 plate1 B03
20250826,plate1,B03,4,HNRY,triploid,1.295067664613207,20250826 plate1 B03
20250826,plate1,B04,0,HNRY,diploid,0,20250826 plate1 B04
20250826,plate1,B04,1,HNRY,diploid,0.5674846399553517,20250826 plate1 B04
20250826,plate1,B04,2,HNRY,diploid,0.9751981817173985,20250826 plate1 B04
20250826,plate1,B04,3,HNRY,diploid,1.1377630205411822,20250826 plate1 B04
20250826,plate1,B04,4,HNRY,diploid,1.245561127015806,20250826 plate1 B04
20250826,plate1,B05,0,HNRY,triploid,0,20250826 plate1 B05
20250826,plate1,B05,1,HNRY,triploid,0.8918689276533498,20250826 plate1 B05
20250826,plate1,B05,2,HNRY,triploid,1.0207456606326883,20250826 plate1 B05
20250826,plate1,B05,3,HNRY,triploid,1.1428177489521278,20250826 plate1 B05
20250826,plate1,B05,4,HNRY,triploid,1.1945115398780741,20250826 plate1 B05
20250826,plate1,B06,0,HNRY,diploid,0,20250826 plate1 B06
20250826,plate1,B06,1,HNRY,diploid,0.7664326060067176,20250826 plate1 B06
20250826,plate1,B06,2,HNRY,diploid,1.0305466562589158,20250826 plate1 B06
20250826,plate1,B06,3,HNRY,diploid,1.2933632593723166,20250826 plate1 B06
20250826,plate1,B06,4,HNRY,diploid,1.2697762522414064,20250826 plate1 B06
20250826,plate1,B07,0,HNRY,triploid,0,20250826 plate1 B07
20250826,plate1,B07,1,HNRY,triploid,0.6655524929452704,20250826 plate1 B07
20250826,plate1,B07,2,HNRY,triploid,1.1573294261865321,20250826 plate1 B07
20250826,plate1,B07,3,HNRY,triploid,1.2943373304769987,20250826 plate1 B07
20250826,plate1,B07,4,HNRY,triploid,1.2771666536588249,20250826 plate1 B07
20250826,plate1,B08,0,HNRY,diploid,0,20250826 plate1 B08
20250826,plate1,B08,1,HNRY,diploid,0.852477147882285,20250826 plate1 B08
20250826,plate1,B08,2,HNRY,diploid,1.1317928608152588,20250826 plate1 B08
20250826,plate1,B08,3,HNRY,diploid,1.3834536220220957,20250826 plate1 B08
20250826,plate1,B08,4,HNRY,diploid,1.2952855558551644,20250826 plate1 B08
20250826,plate1,C02,0,HNRY,diploid,0,20250826 plate1 C02
20250826,plate1,C02,1,HNRY,diploid,0.42989372064916703,20250826 plate1 C02
20250826,plate1,C02,2,HNRY,diploid,0.5629466163193636,20250826 plate1 C02
20250826,plate1,C02,3,HNRY,diploid,0.6742865785036778,20250826 plate1 C02
20250826,plate1,C02,4,HNRY,diploid,0.7312323640870858,20250826 plate1 C02
20250826,plate1,C03,0,HNRY,triploid,0,20250826 plate1 C03
20250826,plate1,C03,1,HNRY,triploid,0.5377188423271391,20250826 plate1 C03
20250826,plate1,C03,2,HNRY,triploid,0.5929030394637892,20250826 plate1 C03
20250826,plate1,C03,3,HNRY,triploid,1.0233980820343596,20250826 plate1 C03
20250826,plate1,C03,4,HNRY,triploid,1.1252354135567175,20250826 plate1 C03
20250826,plate1,C04,0,HNRY,diploid,0,20250826 plate1 C04
20250826,plate1,C04,1,HNRY,diploid,0.32899078987897595,20250826 plate1 C04
20250826,plate1,C04,2,HNRY,diploid,0.4215947081572906,20250826 plate1 C04
20250826,plate1,C04,3,HNRY,diploid,0.44107604788906485,20250826 plate1 C04
20250826,plate1,C04,4,HNRY,diploid,0.4766488663043938,20250826 plate1 C04
20250826,plate1,C05,0,HNRY,triploid,0,20250826 plate1 C05
20250826,plate1,C05,1,HNRY,triploid,0.803306756897911,20250826 plate1 C05
20250826,plate1,C05,2,HNRY,triploid,0.6958074508484644,20250826 plate1 C05
20250826,plate1,C05,3,HNRY,triploid,0.940792668338201,20250826 plate1 C05
20250826,plate1,C05,4,HNRY,triploid,0.9105168946821292,20250826 plate1 C05
20250826,plate1,C06,0,HNRY,diploid,0,20250826 plate1 C06
20250826,plate1,C06,1,HNRY,diploid,0.524748981650809,20250826 plate1 C06
20250826,plate1,C06,2,HNRY,diploid,0.7656032684960633,20250826 plate1 C06
20250826,plate1,C06,3,HNRY,diploid,0.7098031212360665,20250826 plate1 C06
20250826,plate1,C06,4,HNRY,diploid,0.7230881132829237,20250826 plate1 C06
20250826,plate1,C07,0,HNRY,triploid,0,20250826 plate1 C07
20250826,plate1,C07,1,HNRY,triploid,0.8933910282371321,20250826 plate1 C07
20250826,plate1,C07,2,HNRY,triploid,0.9740933874867203,20250826 plate1 C07
20250826,plate1,C07,3,HNRY,triploid,1.188349513450698,20250826 plate1 C07
20250826,plate1,C07,4,HNRY,triploid,1.1376738379947826,20250826 plate1 C07
20250826,plate1,C08,0,HNRY,diploid,0,20250826 plate1 C08
20250826,plate1,C08,1,HNRY,diploid,0.7431278773407393,20250826 plate1 C08
20250826,plate1,C08,2,HNRY,diploid,0.7539132438604953,20250826 plate1 C08
20250826,plate1,C08,3,HNRY,diploid,0.9898073674343033,20250826 plate1 C08
20250826,plate1,C08,4,HNRY,diploid,1.0099438136841437,20250826 plate1 C08
20250826,plate1,D02,0,HNRY,diploid,0,20250826 plate1 D02
20250826,plate1,D02,1,HNRY,diploid,0.48726068169439496,20250826 plate1 D02
20250826,plate1,D02,2,HNRY,diploid,0.6444405437875245,20250826 plate1 D02
20250826,plate1,D02,3,HNRY,diploid,0.7644266183706838,20250826 plate1 D02
20250826,plate1,D02,4,HNRY,diploid,0.840210833341428,20250826 plate1 D02
20250826,plate1,D03,0,HNRY,triploid,0,20250826 plate1 D03
20250826,plate1,D03,1,HNRY,triploid,0.6182894202779099,20250826 plate1 D03
20250826,plate1,D03,2,HNRY,triploid,0.8880169836975585,20250826 plate1 D03
20250826,plate1,D03,3,HNRY,triploid,1.0409061381350782,20250826 plate1 D03
20250826,plate1,D03,4,HNRY,triploid,1.125535980411432,20250826 plate1 D03
20250826,plate1,D04,0,HNRY,diploid,0,20250826 plate1 D04
20250826,plate1,D04,1,HNRY,diploid,0.6525193746985791,20250826 plate1 D04
20250826,plate1,D04,2,HNRY,diploid,1.091328192472377,20250826 plate1 D04
20250826,plate1,D04,3,HNRY,diploid,1.3231171955552428,20250826 plate1 D04
20250826,plate1,D04,4,HNRY,diploid,1.4557835991752965,20250826 plate1 D04
20250826,plate1,D05,0,HNRY,triploid,0,20250826 plate1 D05
20250826,plate1,D05,1,HNRY,triploid,0.7201333185998839,20250826 plate1 D05
20250826,plate1,D05,2,HNRY,triploid,0.8529533127971544,20250826 plate1 D05
20250826,plate1,D05,3,HNRY,triploid,0.9235445821856658,20250826 plate1 D05
20250826,plate1,D05,4,HNRY,triploid,0.9435074148370419,20250826 plate1 D05
20250826,plate1,D06,0,HNRY,diploid,0,20250826 plate1 D06
20250826,plate1,D06,1,HNRY,diploid,0.6257758909910975,20250826 plate1 D06
20250826,plate1,D06,2,HNRY,diploid,1.6296486329283235,20250826 plate1 D06
20250826,plate1,D06,3,HNRY,diploid,1.4243364324655048,20250826 plate1 D06
20250826,plate1,D06,4,HNRY,diploid,1.443924203044676,20250826 plate1 D06
20250826,plate1,D07,0,HNRY,triploid,0,20250826 plate1 D07
20250826,plate1,D07,1,HNRY,triploid,0.5928321610884041,20250826 plate1 D07
20250826,plate1,D07,2,HNRY,triploid,0.9466169897696802,20250826 plate1 D07
20250826,plate1,D07,3,HNRY,triploid,0.9074140985318304,20250826 plate1 D07
20250826,plate1,D07,4,HNRY,triploid,0.8872761888094316,20250826 plate1 D07
20250826,plate1,D08,0,HNRY,diploid,0,20250826 plate1 D08
20250826,plate1,D08,1,HNRY,diploid,0.6897566501061148,20250826 plate1 D08
20250826,plate1,D08,2,HNRY,diploid,0.8063405903815373,20250826 plate1 D08
20250826,plate1,D08,3,HNRY,diploid,0.9475522144252154,20250826 plate1 D08
20250826,plate1,D08,4,HNRY,diploid,0.9588976160390847,20250826 plate1 D08
20250826,plate1,E02,0,HNRY,diploid,0,20250826 plate1 E02
20250826,plate1,E02,1,HNRY,diploid,0.5686559561599498,20250826 plate1 E02
20250826,plate1,E02,2,HNRY,diploid,0.6377885746504268,20250826 plate1 E02
20250826,plate1,E02,3,HNRY,diploid,0.7250562577201388,20250826 plate1 E02
20250826,plate1,E02,4,HNRY,diploid,0.8050578074398849,20250826 plate1 E02
20250826,plate1,E03,0,HNRY,triploid,0,20250826 plate1 E03
20250826,plate1,E03,1,HNRY,triploid,0.8757615822551164,20250826 plate1 E03
20250826,plate1,E03,2,HNRY,triploid,0.9860398229970431,20250826 plate1 E03
20250826,plate1,E03,3,HNRY,triploid,1.1343584870940613,20250826 plate1 E03
20250826,plate1,E03,4,HNRY,triploid,1.2110744965307163,20250826 plate1 E03
20250826,plate1,E04,0,HNRY,diploid,0,20250826 plate1 E04
20250826,plate1,E04,1,HNRY,diploid,0.5818756449211857,20250826 plate1 E04
20250826,plate1,E04,2,HNRY,diploid,0.7975357215149448,20250826 plate1 E04
20250826,plate1,E04,3,HNRY,diploid,0.9486757951608635,20250826 plate1 E04
20250826,plate1,E04,4,HNRY,diploid,1.0217407765059903,20250826 plate1 E04
20250826,plate1,E05,0,HNRY,triploid,0,20250826 plate1 E05
20250826,plate1,E05,1,HNRY,triploid,0.874167141705026,20250826 plate1 E05
20250826,plate1,E05,2,HNRY,triploid,0.884773675902265,20250826 plate1 E05
20250826,plate1,E05,3,HNRY,triploid,1.063714756543981,20250826 plate1 E05
20250826,plate1,E05,4,HNRY,triploid,0.9370013616846902,20250826 plate1 E05
20250826,plate1,E06,0,HNRY,diploid,0,20250826 plate1 E06
20250826,plate1,E06,1,HNRY,diploid,0.730830523113554,20250826 plate1 E06
20250826,plate1,E06,2,HNRY,diploid,0.6879199072333523,20250826 plate1 E06
20250826,plate1,E06,3,HNRY,diploid,0.8514532023138932,20250826 plate1 E06
20250826,plate1,E06,4,HNRY,diploid,0.8256476627396675,20250826 plate1 E06
20250826,plate1,E07,0,HNRY,triploid,0,20250826 plate1 E07
20250826,plate1,E07,1,HNRY,triploid,0.7360111844130368,20250826 plate1 E07
20250826,plate1,E07,2,HNRY,triploid,1.0032817737738144,20250826 plate1 E07
20250826,plate1,E07,3,HNRY,triploid,1.1412201252742056,20250826 plate1 E07
20250826,plate1,E07,4,HNRY,triploid,1.1463927729777414,20250826 plate1 E07
20250826,plate1,E08,0,HNRY,diploid,0,20250826 plate1 E08
20250826,plate1,E08,1,HNRY,diploid,0.4379759733190402,20250826 plate1 E08
20250826,plate1,E08,2,HNRY,diploid,0.46277836904617325,20250826 plate1 E08
20250826,plate1,E08,3,HNRY,diploid,0.7305716880043712,20250826 plate1 E08
20250826,plate1,E08,4,HNRY,diploid,0.7579737183255203,20250826 plate1 E08
20250826,plate1,F02,0,HNRY,diploid,0,20250826 plate1 F02
20250826,plate1,F02,1,HNRY,diploid,0.5597884326712509,20250826 plate1 F02
20250826,plate1,F02,2,HNRY,diploid,1.0130213695512973,20250826 plate1 F02
20250826,plate1,F02,3,HNRY,diploid,1.209094931938074,20250826 plate1 F02
20250826,plate1,F02,4,HNRY,diploid,1.2989000907834003,20250826 plate1 F02
20250826,plate1,F03,0,HNRY,triploid,0,20250826 plate1 F03
20250826,plate1,F03,1,HNRY,triploid,0.5694851168112273,20250826 plate1 F03
20250826,plate1,F03,2,HNRY,triploid,0.690322942533592,20250826 plate1 F03
20250826,plate1,F03,3,HNRY,triploid,0.8054146923780676,20250826 plate1 F03
20250826,plate1,F03,4,HNRY,triploid,0.9541680679890658,20250826 plate1 F03
20250826,plate1,F04,0,HNRY,diploid,0,20250826 plate1 F04
20250826,plate1,F04,1,HNRY,diploid,0.4183891750130127,20250826 plate1 F04
20250826,plate1,F04,2,HNRY,diploid,0.8033100253744676,20250826 plate1 F04
20250826,plate1,F04,3,HNRY,diploid,0.9253546459000874,20250826 plate1 F04
20250826,plate1,F04,4,HNRY,diploid,1.005531851840591,20250826 plate1 F04
20250826,plate1,F05,0,HNRY,triploid,0,20250826 plate1 F05
20250826,plate1,F05,1,HNRY,triploid,0.4195829670390724,20250826 plate1 F05
20250826,plate1,F05,2,HNRY,triploid,0.4360132422838224,20250826 plate1 F05
20250826,plate1,F05,3,HNRY,triploid,0.7240147430320639,20250826 plate1 F05
20250826,plate1,F05,4,HNRY,triploid,0.6175925985200754,20250826 plate1 F05
20250826,plate1,F06,0,HNRY,diploid,0,20250826 plate1 F06
20250826,plate1,F06,1,HNRY,diploid,1.115164062087953,20250826 plate1 F06
20250826,plate1,F06,2,HNRY,diploid,1.0251778982908544,20250826 plate1 F06
20250826,plate1,F06,3,HNRY,diploid,1.1677298166261134,20250826 plate1 F06
20250826,plate1,F06,4,HNRY,diploid,1.1620864294897637,20250826 plate1 F06
20250826,plate1,F07,0,HNRY,triploid,0,20250826 plate1 F07
20250826,plate1,F07,1,HNRY,triploid,0.672622718139891,20250826 plate1 F07
20250826,plate1,F07,2,HNRY,triploid,0.6922355815242585,20250826 plate1 F07
20250826,plate1,F07,3,HNRY,triploid,0.8233268783918051,20250826 plate1 F07
20250826,plate1,F07,4,HNRY,triploid,0.8150186986700334,20250826 plate1 F07
20250826,plate1,F08,0,HNRY,diploid,0,20250826 plate1 F08
20250826,plate1,F08,1,HNRY,diploid,0.5347840767626945,20250826 plate1 F08
20250826,plate1,F08,2,HNRY,diploid,0.7739507369171588,20250826 plate1 F08
20250826,plate1,F08,3,HNRY,diploid,0.972293514265011,20250826 plate1 F08
20250826,plate1,F08,4,HNRY,diploid,0.9684584233920951,20250826 plate1 F08
20250826,plate2,A01,0,HNRY,triploid,0,20250826 plate2 A01
20250826,plate2,A01,1,HNRY,triploid,0.38271300002531405,20250826 plate2 A01
20250826,plate2,A01,2,HNRY,triploid,0.3928484978521384,20250826 plate2 A01
20250826,plate2,A01,3,HNRY,triploid,0.6301674086195675,20250826 plate2 A01
20250826,plate2,A01,4,HNRY,triploid,0.63052218096669,20250826 plate2 A01
20250826,plate2,A02,0,HNRY,diploid,0,20250826 plate2 A02
20250826,plate2,A02,1,HNRY,diploid,0.4295274461828308,20250826 plate2 A02
20250826,plate2,A02,2,HNRY,diploid,0.9505322821403764,20250826 plate2 A02
20250826,plate2,A02,3,HNRY,diploid,1.2052984508396012,20250826 plate2 A02
20250826,plate2,A02,4,HNRY,diploid,1.2964741276319671,20250826 plate2 A02
20250826,plate2,A03,0,HNRY,triploid,0,20250826 plate2 A03
20250826,plate2,A03,1,HNRY,triploid,0.46307945034857906,20250826 plate2 A03
20250826,plate2,A03,2,HNRY,triploid,0.46970683743236447,20250826 plate2 A03
20250826,plate2,A03,3,HNRY,triploid,0.649466105787387,20250826 plate2 A03
20250826,plate2,A03,4,HNRY,triploid,0.6335265679644899,20250826 plate2 A03
20250826,plate2,A04,0,HNRY,diploid,0,20250826 plate2 A04
20250826,plate2,A04,1,HNRY,diploid,0.3955246042155246,20250826 plate2 A04
20250826,plate2,A04,2,HNRY,diploid,0.3777730775768492,20250826 plate2 A04
20250826,plate2,A04,3,HNRY,diploid,0.47255992884996734,20250826 plate2 A04
20250826,plate2,A04,4,HNRY,diploid,0.4889690075540629,20250826 plate2 A04
20250826,plate2,A05,0,HNRY,triploid,0,20250826 plate2 A05
20250826,plate2,A05,1,HNRY,triploid,0.8393191079860326,20250826 plate2 A05
20250826,plate2,A05,2,HNRY,triploid,0.7475361997187839,20250826 plate2 A05
20250826,plate2,A05,3,HNRY,triploid,1.1419722324080959,20250826 plate2 A05
20250826,plate2,A05,4,HNRY,triploid,1.143405227001578,20250826 plate2 A05
20250826,plate2,A06,0,HNRY,diploid,0,20250826 plate2 A06
20250826,plate2,A06,1,HNRY,diploid,0.6530491936151993,20250826 plate2 A06
20250826,plate2,A06,2,HNRY,diploid,0.7581867646211343,20250826 plate2 A06
20250826,plate2,A06,3,HNRY,diploid,0.7178837008371018,20250826 plate2 A06
20250826,plate2,A06,4,HNRY,diploid,0.74209837299175,20250826 plate2 A06
20250826,plate2,A07,0,HNRY,triploid,0,20250826 plate2 A07
20250826,plate2,A07,1,HNRY,triploid,0.5354416942611535,20250826 plate2 A07
20250826,plate2,A07,2,HNRY,triploid,0.577409324252833,20250826 plate2 A07
20250826,plate2,A07,3,HNRY,triploid,0.8278847530801554,20250826 plate2 A07
20250826,plate2,A07,4,HNRY,triploid,0.8445772171702581,20250826 plate2 A07
20250826,plate2,B01,0,HNRY,triploid,0,20250826 plate2 B01
20250826,plate2,B01,1,HNRY,triploid,0.39402691768200343,20250826 plate2 B01
20250826,plate2,B01,2,HNRY,triploid,0.5397384866141515,20250826 plate2 B01
20250826,plate2,B01,3,HNRY,triploid,0.47760932917288224,20250826 plate2 B01
20250826,plate2,B01,4,HNRY,triploid,0.5119599580438813,20250826 plate2 B01
20250826,plate2,B02,0,HNRY,diploid,0,20250826 plate2 B02
20250826,plate2,B02,1,HNRY,diploid,0.4331438287948038,20250826 plate2 B02
20250826,plate2,B02,2,HNRY,diploid,0.5338821567773073,20250826 plate2 B02
20250826,plate2,B02,3,HNRY,diploid,0.6824658428379218,20250826 plate2 B02
20250826,plate2,B02,4,HNRY,diploid,0.7205592026315719,20250826 plate2 B02
20250826,plate2,B03,0,HNRY,triploid,0,20250826 plate2 B03
20250826,plate2,B03,1,HNRY,triploid,0.4043444828645576,20250826 plate2 B03
20250826,plate2,B03,2,HNRY,triploid,0.5089245773829169,20250826 plate2 B03
20250826,plate2,B03,3,HNRY,triploid,0.7050770730540642,20250826 plate2 B03
20250826,plate2,B03,4,HNRY,triploid,0.770408199453835,20250826 plate2 B03
20250826,plate2,B04,0,HNRY,diploid,0,20250826 plate2 B04
20250826,plate2,B04,1,HNRY,diploid,0.6584704456477656,20250826 plate2 B04
20250826,plate2,B04,2,HNRY,diploid,1.1798047807050407,20250826 plate2 B04
20250826,plate2,B04,3,HNRY,diploid,1.3616950040590499,20250826 plate2 B04
20250826,plate2,B04,4,HNRY,diploid,1.168086539489405,20250826 plate2 B04
20250826,plate2,B05,0,HNRY,triploid,0,20250826 plate2 B05
20250826,plate2,B05,1,HNRY,triploid,0.6056225949094736,20250826 plate2 B05
20250826,plate2,B05,2,HNRY,triploid,0.48228033026603057,20250826 plate2 B05
20250826,plate2,B05,3,HNRY,triploid,0.6309416378410087,20250826 plate2 B05
20250826,plate2,B05,4,HNRY,triploid,0.6522823812862082,20250826 plate2 B05
20250826,plate2,B06,0,HNRY,diploid,0,20250826 plate2 B06
20250826,plate2,B06,1,HNRY,diploid,0.3502016143263219,20250826 plate2 B06
20250826,plate2,B06,2,HNRY,diploid,0.6649221295068318,20250826 plate2 B06
20250826,plate2,B06,3,HNRY,diploid,0.8393834128279141,20250826 plate2 B06
20250826,plate2,B06,4,HNRY,diploid,0.8711545640915431,20250826 plate2 B06
20250826,plate2,B07,0,HNRY,triploid,0,20250826 plate2 B07
20250826,plate2,B07,1,HNRY,triploid,0.43805518792832665,20250826 plate2 B07
20250826,plate2,B07,2,HNRY,triploid,0.527236934900371,20250826 plate2 B07
20250826,plate2,B07,3,HNRY,triploid,0.6603720611534795,20250826 plate2 B07
20250826,plate2,B07,4,HNRY,triploid,0.6713824014075015,20250826 plate2 B07
20250826,plate2,C01,0,HNRY,triploid,0,20250826 plate2 C01
20250826,plate2,C01,1,HNRY,triploid,0.4429095414282471,20250826 plate2 C01
20250826,plate2,C01,2,HNRY,triploid,0.8320243514036367,20250826 plate2 C01
20250826,plate2,C01,3,HNRY,triploid,1.0378983685807703,20250826 plate2 C01
20250826,plate2,C01,4,HNRY,triploid,1.0605961753741617,20250826 plate2 C01
20250826,plate2,C02,0,HNRY,diploid,0,20250826 plate2 C02
20250826,plate2,C02,1,HNRY,diploid,0.512497820685599,20250826 plate2 C02
20250826,plate2,C02,2,HNRY,diploid,0.6991588160300413,20250826 plate2 C02
20250826,plate2,C02,3,HNRY,diploid,1.1160044140726524,20250826 plate2 C02
20250826,plate2,C02,4,HNRY,diploid,1.1433349991908512,20250826 plate2 C02
20250826,plate2,C03,0,HNRY,triploid,0,20250826 plate2 C03
20250826,plate2,C03,1,HNRY,triploid,0.48340921430681333,20250826 plate2 C03
20250826,plate2,C03,2,HNRY,triploid,0.4937967747979414,20250826 plate2 C03
20250826,plate2,C03,3,HNRY,triploid,1.1827606322491342,20250826 plate2 C03
20250826,plate2,C03,4,HNRY,triploid,1.24761890236109,20250826 plate2 C03
20250826,plate2,C04,0,HNRY,diploid,0,20250826 plate2 C04
20250826,plate2,C04,1,HNRY,diploid,0.5292259109588798,20250826 plate2 C04
20250826,plate2,C04,2,HNRY,diploid,0.5814017438455039,20250826 plate2 C04
20250826,plate2,C04,3,HNRY,diploid,1.0641334600955439,20250826 plate2 C04
20250826,plate2,C04,4,HNRY,diploid,1.0277724453567036,20250826 plate2 C04
20250826,plate2,C05,0,HNRY,triploid,0,20250826 plate2 C05
20250826,plate2,C05,1,HNRY,triploid,0.49197585014860784,20250826 plate2 C05
20250826,plate2,C05,2,HNRY,triploid,0.7683602599560684,20250826 plate2 C05
20250826,plate2,C05,3,HNRY,triploid,1.1495457728603082,20250826 plate2 C05
20250826,plate2,C05,4,HNRY,triploid,1.1654180950770627,20250826 plate2 C05
20250826,plate2,C06,0,HNRY,diploid,0,20250826 plate2 C06
20250826,plate2,C06,1,HNRY,diploid,0.33326016532269587,20250826 plate2 C06
20250826,plate2,C06,2,HNRY,diploid,0.6293174687887655,20250826 plate2 C06
20250826,plate2,C06,3,HNRY,diploid,0.943453649618988,20250826 plate2 C06
20250826,plate2,C06,4,HNRY,diploid,0.9862669829527044,20250826 plate2 C06
20250826,plate2,C07,0,HNRY,triploid,0,20250826 plate2 C07
20250826,plate2,C07,1,HNRY,triploid,0.6592690503074187,20250826 plate2 C07
20250826,plate2,C07,2,HNRY,triploid,1.0144859163967221,20250826 plate2 C07
20250826,plate2,C07,3,HNRY,triploid,1.4084822490605784,20250826 plate2 C07
20250826,plate2,C07,4,HNRY,triploid,1.3278215788084509,20250826 plate2 C07
20250826,plate2,D01,0,HNRY,triploid,0,20250826 plate2 D01
20250826,plate2,D01,1,HNRY,triploid,0.7940496528153185,20250826 plate2 D01
20250826,plate2,D01,2,HNRY,triploid,1.007057191189303,20250826 plate2 D01
20250826,plate2,D01,3,HNRY,triploid,1.4390521437765387,20250826 plate2 D01
20250826,plate2,D01,4,HNRY,triploid,1.3636449082517832,20250826 plate2 D01
20250826,plate2,D02,0,HNRY,diploid,0,20250826 plate2 D02
20250826,plate2,D02,1,HNRY,diploid,0.5247740081407608,20250826 plate2 D02
20250826,plate2,D02,2,HNRY,diploid,0.4552934640633,20250826 plate2 D02
20250826,plate2,D02,3,HNRY,diploid,1.2021134999601242,20250826 plate2 D02
20250826,plate2,D02,4,HNRY,diploid,1.1971084447438036,20250826 plate2 D02
20250826,plate2,D03,0,HNRY,triploid,0,20250826 plate2 D03
20250826,plate2,D03,1,HNRY,triploid,0.4236388536218377,20250826 plate2 D03
20250826,plate2,D03,2,HNRY,triploid,0.4326663623465746,20250826 plate2 D03
20250826,plate2,D03,3,HNRY,triploid,0.48569835855928856,20250826 plate2 D03
20250826,plate2,D03,4,HNRY,triploid,0.532551816265133,20250826 plate2 D03
20250826,plate2,D04,0,HNRY,diploid,0,20250826 plate2 D04
20250826,plate2,D04,1,HNRY,diploid,0.49460040154806756,20250826 plate2 D04
20250826,plate2,D04,2,HNRY,diploid,1.0181590986977669,20250826 plate2 D04
20250826,plate2,D04,3,HNRY,diploid,1.4634728402290165,20250826 plate2 D04
20250826,plate2,D04,4,HNRY,diploid,1.3351895837700298,20250826 plate2 D04
20250826,plate2,D05,0,HNRY,triploid,0,20250826 plate2 D05
20250826,plate2,D05,1,HNRY,triploid,0.8462807601425397,20250826 plate2 D05
20250826,plate2,D05,2,HNRY,triploid,0.8424270768321477,20250826 plate2 D05
20250826,plate2,D05,3,HNRY,triploid,0.980296262866229,20250826 plate2 D05
20250826,plate2,D05,4,HNRY,triploid,1.0088691075159535,20250826 plate2 D05
20250826,plate2,D06,0,HNRY,diploid,0,20250826 plate2 D06
20250826,plate2,D06,1,HNRY,diploid,0.4709408502649879,20250826 plate2 D06
20250826,plate2,D06,2,HNRY,diploid,0.6189247569579239,20250826 plate2 D06
20250826,plate2,D06,3,HNRY,diploid,0.9990050516951707,20250826 plate2 D06
