trace_id,date,plate,well,row,col,ploidy,family,length_mm,timepoint,time_hr,rfu,blank_rfu,blank_fc,raw_rfu,raw_delta,fc_corr,fc_corr_mm,raw_delta_mm
20250826 plate1 A05,20250826,plate1,A05,A,5,triploid,hnry,26.49,3,3.203611111111111,894.167,49.9604,1.401926893359795,844.2066,841.53675,21.92680591991475,0.8277389928242639,31.76809173272933
20250826 plate1 A05,20250826,plate1,A05,A,5,triploid,hnry,26.49,4,4.087777777777778,912.298,53.177,1.4928970130916395,859.121,856.45115,22.30887188252265,0.8421620189702774,32.331111740279354
20250826 plate1 A06,20250826,plate1,A06,A,6,diploid,hnry,24.21,0,0,36.1562,35.65915,1,0.49705000000000155,0,0,0,0
20250826 plate1 A06,20250826,plate1,A06,A,6,diploid,hnry,24.21,1,1.0763888888888888,966.53,40.73585,1.1435164441880006,925.79415,925.2971,25.588551638187912,1.0569414142167664,38.219624122263525
20250826 plate1 A06,20250826,plate1,A06,A,6,diploid,hnry,24.21,2,2.0855555555555556,939.512,48.38568333333333,1.3588233513781385,891.1263166666666,890.6292666666666,24.625986999267116,1.0171824452402773,36.7876607462481
20250826 plate1 A06,20250826,plate1,A06,A,6,diploid,hnry,24.21,3,3.203611111111111,1057.08,49.9604,1.401926893359795,1007.1195999999999,1006.6225499999998,27.834552603932508,1.149713036097997,41.57879182156133
20250826 plate1 A06,20250826,plate1,A06,A,6,diploid,hnry,24.21,4,4.087777777777778,924.821,53.177,1.4928970130916395,871.644,871.1469500000001,24.08559298309159,0.9948613375915568,35.98293886823627
20250826 plate1 A07,20250826,plate1,A07,A,7,triploid,hnry,32.93,0,0,35.4426,35.65915,1,-0.21654999999999802,0,0,0,0
20250826 plate1 A07,20250826,plate1,A07,A,7,triploid,hnry,32.93,1,1.0763888888888888,809.107,40.73585,1.1435164441880006,768.37115,768.5876999999999,21.685141724230792,0.6585223724333675,23.340045551169144
20250826 plate1 A07,20250826,plate1,A07,A,7,triploid,hnry,32.93,2,2.0855555555555556,873.936,48.38568333333333,1.3588233513781385,825.5503166666667,825.7668666666667,23.298961348389938,0.7075299528815651,25.07643081283531
20250826 plate1 A07,20250826,plate1,A07,A,7,triploid,hnry,32.93,3,3.203611111111111,1152.84,49.9604,1.401926893359795,1102.8796,1103.09615,31.125032189777446,0.9451877373148329,33.49821287579715
20250826 plate1 A07,20250826,plate1,A07,A,7,triploid,hnry,32.93,4,4.087777777777778,1118.29,53.177,1.4928970130916395,1065.113,1065.3295500000002,30.059246452681187,0.9128225463917761,32.35133768600061
20250826 plate1 A08,20250826,plate1,A08,A,8,diploid,hnry,20.3,0,0,36.7984,35.65915,1,1.139250000000004,0,0,0,0
20250826 plate1 A08,20250826,plate1,A08,A,8,diploid,hnry,20.3,1,1.0763888888888888,450.796,40.73585,1.1435164441880006,410.06015,408.9209,11.10690748728728,0.5471382998663685,20.14388669950739
20250826 plate1 A08,20250826,plate1,A08,A,8,diploid,hnry,20.3,2,2.0855555555555556,526.007,48.38568333333333,1.3588233513781385,477.62131666666664,476.48206666666664,12.935466617750953,0.637215104322707,23.472022988505746
20250826 plate1 A08,20250826,plate1,A08,A,8,diploid,hnry,20.3,3,3.203611111111111,608.959,49.9604,1.401926893359795,558.9985999999999,557.85935,15.146591520484284,0.746137513324349,27.480756157635465
20250826 plate1 A08,20250826,plate1,A08,A,8,diploid,hnry,20.3,4,4.087777777777778,620.391,53.177,1.4928970130916395,567.2139999999999,566.07475,15.366287081869011,0.7569599547718724,27.88545566502463
20250826 plate1 B02,20250826,plate1,B02,B,2,diploid,hnry,21.73,0,0,33.4485,35.65915,1,-2.210649999999994,0,0,0,0
20250826 plate1 B02,20250826,plate1,B02,B,2,diploid,hnry,21.73,1,1.0763888888888888,497.977,40.73585,1.1435164441880006,457.24114999999995,459.45179999999993,13.744355956667043,0.6325060265378298,21.143663138518175
20250826 plate1 B02,20250826,plate1,B02,B,2,diploid,hnry,21.73,2,2.0855555555555556,518.317,48.38568333333333,1.3588233513781385,469.9313166666667,472.1419666666667,14.137148067370086,0.6505820555623602,21.727656082221202
20250826 plate1 B02,20250826,plate1,B02,B,2,diploid,hnry,21.73,3,3.203611111111111,693.325,49.9604,1.401926893359795,643.3646,645.57525,19.326207402647498,0.8893790797352736,29.708939254486882
20250826 plate1 B02,20250826,plate1,B02,B,2,diploid,hnry,21.73,4,4.087777777777778,770.488,53.177,1.4928970130916395,717.311,719.52165,21.542156875722508,0.9913555856291996,33.111902899217675
20250826 plate1 B03,20250826,plate1,B03,B,3,triploid,hnry,26.32,0,0,34.1802,35.65915,1,-1.4789499999999975,0,0,0,0
20250826 plate1 B03,20250826,plate1,B03,B,3,triploid,hnry,26.32,1,1.0763888888888888,853.174,40.73585,1.1435164441880006,812.43815,813.9170999999999,23.817542882556722,0.9049218420424286,30.923901975683886
20250826 plate1 B03,20250826,plate1,B03,B,3,triploid,hnry,26.32,2,2.0855555555555556,927.075,48.38568333333333,1.3588233513781385,878.6893166666667,880.1682666666668,25.76433567051173,0.9788881333781052,33.44104356636272
20250826 plate1 B03,20250826,plate1,B03,B,3,triploid,hnry,26.32,3,3.203611111111111,1118.43,49.9604,1.401926893359795,1068.4696000000001,1069.94855,31.31964875570019,1.1899562597150528,40.651540653495445
20250826 plate1 B03,20250826,plate1,B03,B,3,triploid,hnry,26.32,4,4.087777777777778,1216.1,53.177,1.4928970130916395,1162.923,1164.40195,34.08618093261961,1.295067664613207,44.240195668693005
20250826 plate1 B04,20250826,plate1,B04,B,4,diploid,hnry,23.01,0,0,33.3032,35.65915,1,-2.35595,0,0,0,0
20250826 plate1 B04,20250826,plate1,B04,B,4,diploid,hnry,23.01,1,1.0763888888888888,472.95,40.73585,1.1435164441880006,432.21415,434.5701,13.057821565372643,0.5674846399553517,18.886140808344198
20250826 plate1 B04,20250826,plate1,B04,B,4,diploid,hnry,23.01,2,2.0855555555555556,792.554,48.38568333333333,1.3588233513781385,744.1683166666667,746.5242666666667,22.43931016131734,0.9751981817173985,32.44347095465739
20250826 plate1 B04,20250826,plate1,B04,B,4,diploid,hnry,23.01,3,3.203611111111111,918.564,49.9604,1.401926893359795,868.6035999999999,870.9595499999999,26.179927102652602,1.1377630205411822,37.85134941329856
20250826 plate1 B04,20250826,plate1,B04,B,4,diploid,hnry,23.01,4,4.087777777777778,1004.2,53.177,1.4928970130916395,951.023,953.37895,28.6603615326337,1.245561127015806,41.43324424163407
20250826 plate1 B05,20250826,plate1,B05,B,5,triploid,hnry,26.58,0,0,36.3893,35.65915,1,0.7301500000000019,0,0,0,0
20250826 plate1 B05,20250826,plate1,B05,B,5,triploid,hnry,26.58,1,1.0763888888888888,904.252,40.73585,1.1435164441880006,863.5161499999999,862.786,23.705876097026035,0.8918689276533498,32.459969902182095
20250826 plate1 B05,20250826,plate1,B05,B,5,triploid,hnry,26.58,2,2.0855555555555556,1036.74,48.38568333333333,1.3588233513781385,988.3543166666667,987.6241666666667,27.131419659616853,1.0207456606326883,37.156665412590925
20250826 plate1 B05,20250826,plate1,B05,B,5,triploid,hnry,26.58,3,3.203611111111111,1156.38,49.9604,1.401926893359795,1106.4196000000002,1105.68945,30.376095767147554,1.1428177489521278,41.59854966139955
20250826 plate1 B05,20250826,plate1,B05,B,5,triploid,hnry,26.58,4,4.087777777777778,1209.69,53.177,1.4928970130916395,1156.5130000000001,1155.78285,31.750116729959206,1.1945115398780741,43.48317720090294
20250826 plate1 B06,20250826,plate1,B06,B,6,diploid,hnry,22.15,0,0,36.0154,35.65915,1,0.35625000000000284,0,0,0,0
20250826 plate1 B06,20250826,plate1,B06,B,6,diploid,hnry,22.15,1,1.0763888888888888,652.599,40.73585,1.1435164441880006,611.86315,611.5069,16.976482223048794,0.7664326060067176,27.60753498871332
20250826 plate1 B06,20250826,plate1,B06,B,6,diploid,hnry,22.15,2,2.0855555555555556,871.048,48.38568333333333,1.3588233513781385,822.6623166666667,822.3060666666667,22.826608436134983,1.0305466562589158,37.1244273890143
20250826 plate1 B06,20250826,plate1,B06,B,6,diploid,hnry,22.15,3,3.203611111111111,1082.26,49.9604,1.401926893359795,1032.2996,1031.94335,28.64799619509681,1.2933632593723166,46.58886455981941
20250826 plate1 B06,20250826,plate1,B06,B,6,diploid,hnry,22.15,4,4.087777777777778,1066.72,53.177,1.4928970130916395,1013.543,1013.18675,28.12554398714715,1.2697762522414064,45.74206546275395
20250826 plate1 B07,20250826,plate1,B07,B,7,triploid,hnry,23.78,0,0,35.7966,35.65915,1,0.13745000000000118,0,0,0,0
20250826 plate1 B07,20250826,plate1,B07,B,7,triploid,hnry,23.78,1,1.0763888888888888,607.481,40.73585,1.1435164441880006,566.74515,566.6077,15.826838282238532,0.6655524929452704,23.827068965517242
20250826 plate1 B07,20250826,plate1,B07,B,7,triploid,hnry,23.78,2,2.0855555555555556,1033.81,48.38568333333333,1.3588233513781385,985.4243166666666,985.2868666666666,27.521293754715735,1.1573294261865321,41.43342584805158
20250826 plate1 B07,20250826,plate1,B07,B,7,triploid,hnry,23.78,3,3.203611111111111,1151.98,49.9604,1.401926893359795,1102.0196,1101.8821500000001,30.77934171874303,1.2943373304769987,46.33650756938604
20250826 plate1 B07,20250826,plate1,B07,B,7,triploid,hnry,23.78,4,4.087777777777778,1140.62,53.177,1.4928970130916395,1087.443,1087.30555,30.371023024006856,1.2771666536588249,45.72353027754416
20250826 plate1 B08,20250826,plate1,B08,B,8,diploid,hnry,21.22,0,0,39.3549,35.65915,1,3.695750000000004,0,0,0,0
20250826 plate1 B08,20250826,plate1,B08,B,8,diploid,hnry,21.22,1,1.0763888888888888,756.916,40.73585,1.1435164441880006,716.18015,712.4844,18.089565078062087,0.852477147882285,33.576079170593786
20250826 plate1 B08,20250826,plate1,B08,B,8,diploid,hnry,21.22,2,2.0855555555555556,998.649,48.38568333333333,1.3588233513781385,950.2633166666667,946.5675666666667,24.016644506499787,1.1317928608152588,44.60733113415018
20250826 plate1 B08,20250826,plate1,B08,B,8,diploid,hnry,21.22,3,3.203611111111111,1210.51,49.9604,1.401926893359795,1160.5496,1156.85385,29.356885859308868,1.3834536220220957,54.5171465598492
20250826 plate1 B08,20250826,plate1,B08,B,8,diploid,hnry,21.22,4,4.087777777777778,1140.46,53.177,1.4928970130916395,1087.2830000000001,1083.58725,27.485959495246586,1.2952855558551644,51.06443213949105
20250826 plate1 C02,20250826,plate1,C02,C,2,diploid,hnry,21.98,0,0,35.3066,35.65915,1,-0.3525499999999937,0,0,0,0
20250826 plate1 C02,20250826,plate1,C02,C,2,diploid,hnry,21.98,1,1.0763888888888888,373.988,40.73585,1.1435164441880006,333.25215000000003,333.60470000000004,9.449063979868692,0.42989372064916703,15.17764786169245
20250826 plate1 C02,20250826,plate1,C02,C,2,diploid,hnry,21.98,2,2.0855555555555556,484.844,48.38568333333333,1.3588233513781385,436.45831666666663,436.81086666666664,12.373566626699613,0.5629466163193636,19.87310585380649
20250826 plate1 C02,20250826,plate1,C02,C,2,diploid,hnry,21.98,3,3.203611111111111,572.77,49.9604,1.401926893359795,522.8095999999999,523.1621499999999,14.82081899551084,0.6742865785036778,23.801735668789803
20250826 plate1 C02,20250826,plate1,C02,C,2,diploid,hnry,21.98,4,4.087777777777778,620.174,53.177,1.4928970130916395,566.997,567.3495499999999,16.072487362634146,0.7312323640870858,25.812081437670606
20250826 plate1 C03,20250826,plate1,C03,C,3,triploid,hnry,23.69,0,0,33.9625,35.65915,1,-1.6966499999999982,0,0,0,0
20250826 plate1 C03,20250826,plate1,C03,C,3,triploid,hnry,23.69,1,1.0763888888888888,471.47,40.73585,1.1435164441880006,430.73415,432.4308,12.738559374729926,0.5377188423271391,18.253727311101727
20250826 plate1 C03,20250826,plate1,C03,C,3,triploid,hnry,23.69,2,2.0855555555555556,523.182,48.38568333333333,1.3588233513781385,474.7963166666667,476.4929666666667,14.045873004897167,0.5929030394637892,20.113675249753765
20250826 plate1 C03,20250826,plate1,C03,C,3,triploid,hnry,23.69,3,3.203611111111111,871.01,49.9604,1.401926893359795,821.0495999999999,822.7462499999999,24.244300563393978,1.0233980820343596,34.72968552131701
20250826 plate1 C03,20250826,plate1,C03,C,3,triploid,hnry,23.69,4,4.087777777777778,956.035,53.177,1.4928970130916395,902.858,904.5546499999999,26.65682694715864,1.1252354135567175,38.182973828619666
20250826 plate1 C04,20250826,plate1,C04,C,4,diploid,hnry,22.73,0,0,33.3248,35.65915,1,-2.3343499999999935,0,0,0,0
20250826 plate1 C04,20250826,plate1,C04,C,4,diploid,hnry,22.73,1,1.0763888888888888,287.309,40.73585,1.1435164441880006,246.57315000000003,248.90750000000003,7.477960653949124,0.32899078987897595,10.95061592608887
20250826 plate1 C04,20250826,plate1,C04,C,4,diploid,hnry,22.73,2,2.0855555555555556,364.629,48.38568333333333,1.3588233513781385,316.2433166666667,318.5776666666667,9.582847716415216,0.4215947081572906,14.015735445079924
20250826 plate1 C04,20250826,plate1,C04,C,4,diploid,hnry,22.73,3,3.203611111111111,380.822,49.9604,1.401926893359795,330.8616,333.19595,10.025658568518445,0.44107604788906485,14.658862736471622
20250826 plate1 C04,20250826,plate1,C04,C,4,diploid,hnry,22.73,4,4.087777777777778,410.799,53.177,1.4928970130916395,357.62199999999996,359.95634999999993,10.834228731098872,0.4766488663043938,15.836179058512975
20250826 plate1 C05,20250826,plate1,C05,C,5,triploid,hnry,27.01,0,0,37.4158,35.65915,1,1.7566500000000005,0,0,0,0
20250826 plate1 C05,20250826,plate1,C05,C,5,triploid,hnry,27.01,1,1.0763888888888888,854.608,40.73585,1.1435164441880006,813.8721499999999,812.1154999999999,21.697315503812575,0.803306756897911,30.067215845982965
20250826 plate1 C05,20250826,plate1,C05,C,5,triploid,hnry,27.01,2,2.0855555555555556,754.025,48.38568333333333,1.3588233513781385,705.6393166666667,703.8826666666666,18.793759247417025,0.6958074508484644,26.06007651487103
20250826 plate1 C05,20250826,plate1,C05,C,5,triploid,hnry,27.01,3,3.203611111111111,1003.22,49.9604,1.401926893359795,953.2596,951.5029499999999,25.41080997181481,0.940792668338201,35.22780266567938
20250826 plate1 C05,20250826,plate1,C05,C,5,triploid,hnry,27.01,4,4.087777777777778,976.027,53.177,1.4928970130916395,922.85,921.09335,24.59306132536431,0.9105168946821292,34.101938171047756
20250826 plate1 C06,20250826,plate1,C06,C,6,diploid,hnry,23.33,0,0,35.7762,35.65915,1,0.1170500000000061,0,0,0,0
20250826 plate1 C06,20250826,plate1,C06,C,6,diploid,hnry,23.33,1,1.0763888888888888,478.897,40.73585,1.1435164441880006,438.16115,438.0441,12.242393741913373,0.524748981650809,18.776000857265327
20250826 plate1 C06,20250826,plate1,C06,C,6,diploid,hnry,23.33,2,2.0855555555555556,687.631,48.38568333333333,1.3588233513781385,639.2453166666667,639.1282666666666,17.861524254013155,0.7656032684960633,27.395125017859694
20250826 plate1 C06,20250826,plate1,C06,C,6,diploid,hnry,23.33,3,3.203611111111111,642.599,49.9604,1.401926893359795,592.6386,592.5215499999999,16.55970681843743,0.7098031212360665,25.397408915559364
20250826 plate1 C06,20250826,plate1,C06,C,6,diploid,hnry,23.33,4,4.087777777777778,656.942,53.177,1.4928970130916395,603.765,603.64795,16.869645682890607,0.7230881132829237,25.874322760394346
20250826 plate1 C07,20250826,plate1,C07,C,7,triploid,hnry,26.59,0,0,34.1744,35.65915,1,-1.4847499999999982,0,0,0,0
20250826 plate1 C07,20250826,plate1,C07,C,7,triploid,hnry,26.59,1,1.0763888888888888,850.901,40.73585,1.1435164441880006,810.1651499999999,811.6498999999999,23.755267440825342,0.8933910282371321,30.52462955998495
20250826 plate1 C07,20250826,plate1,C07,C,7,triploid,hnry,26.59,2,2.0855555555555556,931.593,48.38568333333333,1.3588233513781385,883.2073166666667,884.6920666666666,25.90114317327189,0.9740933874867203,33.27160837407546
20250826 plate1 C07,20250826,plate1,C07,C,7,triploid,hnry,26.59,3,3.203611111111111,1127.76,49.9604,1.401926893359795,1077.7996,1079.2843500000001,31.598213562654063,1.188349513450698,40.589858969537424
20250826 plate1 C07,20250826,plate1,C07,C,7,triploid,hnry,26.59,4,4.087777777777778,1084.82,53.177,1.4928970130916395,1031.643,1033.12775,30.25074735228127,1.1376738379947826,38.853995863106434
20250826 plate1 C08,20250826,plate1,C08,C,8,diploid,hnry,23.48,0,0,40.4719,35.65915,1,4.812750000000001,0,0,0,0
20250826 plate1 C08,20250826,plate1,C08,C,8,diploid,hnry,23.48,1,1.0763888888888888,752.46,40.73585,1.1435164441880006,711.72415,706.9114,17.448642559960557,0.7431278773407393,30.10695911413969
20250826 plate1 C08,20250826,plate1,C08,C,8,diploid,hnry,23.48,2,2.0855555555555556,771.423,48.38568333333333,1.3588233513781385,723.0373166666667,718.2245666666666,17.70188296584443,0.7539132438604953,30.588780522430437
20250826 plate1 C08,20250826,plate1,C08,C,8,diploid,hnry,23.48,3,3.203611111111111,997.333,49.9604,1.401926893359795,947.3725999999999,942.5598499999999,23.240676987357443,0.9898073674343033,40.14309412265757
20250826 plate1 C08,20250826,plate1,C08,C,8,diploid,hnry,23.48,4,4.087777777777778,1020.15,53.177,1.4928970130916395,966.973,962.1602499999999,23.71348074530369,1.0099438136841437,40.97786413969335
20250826 plate1 D02,20250826,plate1,D02,D,2,diploid,hnry,25.12,0,0,33.0932,35.65915,1,-2.5659499999999937,0,0,0,0
20250826 plate1 D02,20250826,plate1,D02,D,2,diploid,hnry,25.12,1,1.0763888888888888,442.903,40.73585,1.1435164441880006,402.16715,404.7331,12.239988324163201,0.48726068169439496,16.11198646496815
20250826 plate1 D02,20250826,plate1,D02,D,2,diploid,hnry,25.12,2,2.0855555555555556,580.692,48.38568333333333,1.3588233513781385,532.3063166666667,534.8722666666667,16.188346459942615,0.6444405437875245,21.292685774946925
20250826 plate1 D02,20250826,plate1,D02,D,2,diploid,hnry,25.12,3,3.203611111111111,681.863,49.9604,1.401926893359795,631.9026,634.46855,19.202396653471578,0.7644266183706838,25.25750597133758
20250826 plate1 D02,20250826,plate1,D02,D,2,diploid,hnry,25.12,4,4.087777777777778,747.873,53.177,1.4928970130916395,694.696,697.2619500000001,21.10609613353667,0.840210833341428,27.75724323248408
20250826 plate1 D03,20250826,plate1,D03,D,3,triploid,hnry,26.87,0,0,33.438,35.65915,1,-2.2211499999999944,0,0,0,0
20250826 plate1 D03,20250826,plate1,D03,D,3,triploid,hnry,26.87,1,1.0763888888888888,593.757,40.73585,1.1435164441880006,553.0211499999999,555.2422999999999,16.61343672286744,0.6182894202779099,20.664023074060285
20250826 plate1 D03,20250826,plate1,D03,D,3,triploid,hnry,26.87,2,2.0855555555555556,843.301,48.38568333333333,1.3588233513781385,794.9153166666667,797.1364666666667,23.8610163519534,0.8880169836975585,29.666411115246248
20250826 plate1 D03,20250826,plate1,D03,D,3,triploid,hnry,26.87,3,3.203611111111111,982.11,49.9604,1.401926893359795,932.1496,934.3707499999999,27.969147931689548,1.0409061381350782,34.773753256419795
20250826 plate1 D03,20250826,plate1,D03,D,3,triploid,hnry,26.87,4,4.087777777777778,1061.19,53.177,1.4928970130916395,1008.013,1010.23415,30.243151793655176,1.125535980411432,37.59710271678452
20250826 plate1 D04,20250826,plate1,D04,D,4,diploid,hnry,24.18,0,0,33.73,35.65915,1,-1.92915,0,0,0,0
20250826 plate1 D04,20250826,plate1,D04,D,4,diploid,hnry,24.18,1,1.0763888888888888,570.76,40.73585,1.1435164441880006,530.02415,531.9533,15.777918480211644,0.6525193746985791,21.999722911497106
20250826 plate1 D04,20250826,plate1,D04,D,4,diploid,hnry,24.18,2,2.0855555555555556,935.911,48.38568333333333,1.3588233513781385,887.5253166666666,889.4544666666667,26.388315693982076,1.091328192472377,36.784717397298046
20250826 plate1 D04,20250826,plate1,D04,D,4,diploid,hnry,24.18,3,3.203611111111111,1126.41,49.9604,1.401926893359795,1076.4496000000001,1078.37875,31.99297378852577,1.3231171955552428,44.59796319272126
20250826 plate1 D04,20250826,plate1,D04,D,4,diploid,hnry,24.18,4,4.087777777777778,1237.68,53.177,1.4928970130916395,1184.5030000000002,1186.43215,35.20084742805867,1.4557835991752965,49.066672870140614
20250826 plate1 D05,20250826,plate1,D05,D,5,triploid,hnry,30.71,0,0,43.6914,35.65915,1,8.032250000000005,0,0,0,0
20250826 plate1 D05,20250826,plate1,D05,D,5,triploid,hnry,30.71,1,1.0763888888888888,1016.21,40.73585,1.1435164441880006,975.47415,967.4419,22.115294214202436,0.7201333185998839,31.502504070335394
20250826 plate1 D05,20250826,plate1,D05,D,5,triploid,hnry,30.71,2,2.0855555555555556,1203.83,48.38568333333333,1.3588233513781385,1155.4443166666665,1147.4120666666665,26.19419623600061,0.8529533127971544,37.362815586671005
20250826 plate1 D05,20250826,plate1,D05,D,5,triploid,hnry,30.71,3,3.203611111111111,1300.43,49.9604,1.401926893359795,1250.4696000000001,1242.4373500000002,28.362054118921797,0.9235445821856658,40.45709378052752
20250826 plate1 D05,20250826,plate1,D05,D,5,triploid,hnry,30.71,4,4.087777777777778,1331.19,53.177,1.4928970130916395,1278.0130000000001,1269.9807500000002,28.975112709645558,0.9435074148370419,41.35398078801694
20250826 plate1 D06,20250826,plate1,D06,D,6,diploid,hnry,21.16,0,0,34.9987,35.65915,1,-0.6604499999999973,0,0,0,0
20250826 plate1 D06,20250826,plate1,D06,D,6,diploid,hnry,21.16,1,1.0763888888888888,503.454,40.73585,1.1435164441880006,462.71815000000004,463.3786,13.241417853371624,0.6257758909910975,21.898799621928166
20250826 plate1 D06,20250826,plate1,D06,D,6,diploid,hnry,21.16,2,2.0855555555555556,1254.43,48.38568333333333,1.3588233513781385,1206.0443166666666,1206.7047666666667,34.48336507276333,1.6296486329283235,57.0276354757404
20250826 plate1 D06,20250826,plate1,D06,D,6,diploid,hnry,21.16,3,3.203611111111111,1103.89,49.9604,1.401926893359795,1053.9296000000002,1054.5900500000002,30.138958910970082,1.4243364324655048,49.838849243856345
20250826 plate1 D06,20250826,plate1,D06,D,6,diploid,hnry,21.16,4,4.087777777777778,1121.58,53.177,1.4928970130916395,1068.403,1069.06345,30.553436136425344,1.443924203044676,50.52284735349717
20250826 plate1 D07,20250826,plate1,D07,D,7,triploid,hnry,31.16,0,0,33.3478,35.65915,1,-2.3113499999999974,0,0,0,0
20250826 plate1 D07,20250826,plate1,D07,D,7,triploid,hnry,31.16,1,1.0763888888888888,654.156,40.73585,1.1435164441880006,613.4201499999999,615.7314999999999,18.47265013951467,0.5928321610884041,19.76031771501925
20250826 plate1 D07,20250826,plate1,D07,D,7,triploid,hnry,31.16,2,2.0855555555555556,1028.96,48.38568333333333,1.3588233513781385,980.5743166666667,982.8856666666667,29.496585401223236,0.9466169897696802,31.54318570817287
20250826 plate1 D07,20250826,plate1,D07,D,7,triploid,hnry,31.16,3,3.203611111111111,989.661,49.9604,1.401926893359795,939.7005999999999,942.0119499999998,28.275023310251836,0.9074140985318304,30.231448973042358
20250826 plate1 D07,20250826,plate1,D07,D,7,triploid,hnry,31.16,4,4.087777777777778,971.769,53.177,1.4928970130916395,918.592,920.9033499999999,27.647526043301887,0.8872761888094316,29.55402278562259
20250826 plate1 D08,20250826,plate1,D08,D,8,diploid,hnry,21.13,0,0,36.7253,35.65915,1,1.0661500000000004,0,0,0,0
20250826 plate1 D08,20250826,plate1,D08,D,8,diploid,hnry,21.13,1,1.0763888888888888,577.251,40.73585,1.1435164441880006,536.51515,535.449,14.574558016742204,0.6897566501061148,25.34070042593469
20250826 plate1 D08,20250826,plate1,D08,D,8,diploid,hnry,21.13,2,2.0855555555555556,675.628,48.38568333333333,1.3588233513781385,627.2423166666667,626.1761666666667,17.037976674761882,0.8063405903815373,29.634461271493933
20250826 plate1 D08,20250826,plate1,D08,D,8,diploid,hnry,21.13,3,3.203611111111111,786.792,49.9604,1.401926893359795,736.8316,735.76545,20.0217782908048,0.9475522144252154,34.8208920965452
20250826 plate1 D08,20250826,plate1,D08,D,8,diploid,hnry,21.13,4,4.087777777777778,798.937,53.177,1.4928970130916395,745.76,744.69385,20.26150662690586,0.9588976160390847,35.24343823946995
