index_id,selection_freq,phenotype,stratum,family,k,scale,feature,adjustment
fc_corr|auc_0_1h|resid,0.14,condition_index,pooled_adj,short_assay_2h,8,fc_corr,auc_0_1h,resid
raw_delta_mm|rate_h2|resid,0.14,condition_index,pooled_adj,short_assay_2h,8,raw_delta_mm,rate_h2,resid
fc_corr|auc_0_2h|resid,0.11,condition_index,pooled_adj,short_assay_2h,8,fc_corr,auc_0_2h,resid
raw_rfu|rate_h2|none,0.1,condition_index,pooled_adj,short_assay_2h,8,raw_rfu,rate_h2,none
fc_corr|rate_h2|resid,0.09,condition_index,pooled_adj,short_assay_2h,8,fc_corr,rate_h2,resid
fc_corr|value_2h|none,0.09,condition_index,pooled_adj,short_assay_2h,8,fc_corr,value_2h,none
raw_rfu|rate_h2|resid,0.09,condition_index,pooled_adj,short_assay_2h,8,raw_rfu,rate_h2,resid
fc_corr|initial_slope|none,0.06,condition_index,pooled_adj,short_assay_2h,8,fc_corr,initial_slope,none
fc_corr|rate_h2|none,0.05,condition_index,pooled_adj,short_assay_2h,8,fc_corr,rate_h2,none
fc_corr_mm|initial_slope|resid,0.04,condition_index,pooled_adj,short_assay_2h,8,fc_corr_mm,initial_slope,resid
raw_rfu|value_1h|resid,0.04,condition_index,pooled_adj,short_assay_2h,8,raw_rfu,value_1h,resid
fc_corr_mm|auc_0_1h|resid,0.03,condition_index,pooled_adj,short_assay_2h,8,fc_corr_mm,auc_0_1h,resid
raw_delta_mm|value_2h|none,0.03,condition_index,pooled_adj,short_assay_2h,8,raw_delta_mm,value_2h,none
fc_corr_mm|auc_0_2h|resid,0.02,condition_index,pooled_adj,short_assay_2h,8,fc_corr_mm,auc_0_2h,resid
fc_corr|auc_0_1h|none,0.02,condition_index,pooled_adj,short_assay_2h,8,fc_corr,auc_0_1h,none
fc_corr|value_2h|resid,0.02,condition_index,pooled_adj,short_assay_2h,8,fc_corr,value_2h,resid
raw_delta|auc_0_1h|resid,0.02,condition_index,pooled_adj,short_assay_2h,8,raw_delta,auc_0_1h,resid
raw_rfu|initial_slope|resid,0.02,condition_index,pooled_adj,short_assay_2h,8,raw_rfu,initial_slope,resid
fc_corr_mm|value_2h|none,0.01,condition_index,pooled_adj,short_assay_2h,8,fc_corr_mm,value_2h,none
fc_corr_mm|value_2h|resid,0.01,condition_index,pooled_adj,short_assay_2h,8,fc_corr_mm,value_2h,resid
raw_delta|auc_0_2h|resid,0.01,condition_index,pooled_adj,short_assay_2h,8,raw_delta,auc_0_2h,resid
raw_rfu|auc_0_1h|resid,0.01,condition_index,pooled_adj,short_assay_2h,8,raw_rfu,auc_0_1h,resid
fc_corr_mm|delta_auc_late_minus_early|none,0.68,condition_index,triploid,all,3,fc_corr_mm,delta_auc_late_minus_early,none
raw_rfu|inflection_time|none,0.46,condition_index,triploid,all,3,raw_rfu,inflection_time,none
raw_delta_mm|delta_auc_late_minus_early|none,0.35,condition_index,triploid,all,3,raw_delta_mm,delta_auc_late_minus_early,none
fc_corr|delta_auc_late_minus_early|resid,0.26,condition_index,triploid,all,3,fc_corr,delta_auc_late_minus_early,resid
raw_rfu|t_half|none,0.22,condition_index,triploid,all,3,raw_rfu,t_half,none
fc_corr_mm|rate_h2|none,0.14,condition_index,triploid,all,3,fc_corr_mm,rate_h2,none
fc_corr_mm|delta_auc_late_minus_early|resid,0.13,condition_index,triploid,all,3,fc_corr_mm,delta_auc_late_minus_early,resid
fc_corr_mm|rate_h2|resid,0.13,condition_index,triploid,all,3,fc_corr_mm,rate_h2,resid
fc_corr|t_half|none,0.11,condition_index,triploid,all,3,fc_corr,t_half,none
fc_corr|rate_h2|resid,0.1,condition_index,triploid,all,3,fc_corr,rate_h2,resid
fc_corr_mm|sat_asymptote|none,0.06,condition_index,triploid,all,3,fc_corr_mm,sat_asymptote,none
raw_rfu|rate_h2|resid,0.05,condition_index,triploid,all,3,raw_rfu,rate_h2,resid
raw_delta_mm|rate_h2|none,0.04,condition_index,triploid,all,3,raw_delta_mm,rate_h2,none
fc_corr_mm|lin_slope|resid,0.03,condition_index,triploid,all,3,fc_corr_mm,lin_slope,resid
fc_corr|value_4h|resid,0.03,condition_index,triploid,all,3,fc_corr,value_4h,resid
raw_delta_mm|rate_h2|resid,0.03,condition_index,triploid,all,3,raw_delta_mm,rate_h2,resid
raw_rfu|time_to_vmax|none,0.03,condition_index,triploid,all,3,raw_rfu,time_to_vmax,none
fc_corr_mm|peak_value|resid,0.02,condition_index,triploid,all,3,fc_corr_mm,peak_value,resid
fc_corr|final_value|resid,0.02,condition_index,triploid,all,3,fc_corr,final_value,resid
fc_corr|peak_value|resid,0.02,condition_index,triploid,all,3,fc_corr,peak_value,resid
raw_rfu|inflection_time|resid,0.02,condition_index,triploid,all,3,raw_rfu,inflection_time,resid
fc_corr|auc_late|resid,0.01,condition_index,triploid,all,3,fc_corr,auc_late,resid
fc_corr|delta_auc_late_minus_early|none,0.01,condition_index,triploid,all,3,fc_corr,delta_auc_late_minus_early,none
fc_corr|rate_cv|none,0.01,condition_index,triploid,all,3,fc_corr,rate_cv,none
raw_rfu|late_early_auc_ratio|none,0.01,condition_index,triploid,all,3,raw_rfu,late_early_auc_ratio,none
raw_rfu|rate_cv|none,0.01,condition_index,triploid,all,3,raw_rfu,rate_cv,none
raw_rfu|sat_r2|resid,0.01,condition_index,triploid,all,3,raw_rfu,sat_r2,resid
raw_rfu|t_half|resid,0.01,condition_index,triploid,all,3,raw_rfu,t_half,resid
fc_corr_mm|delta_auc_late_minus_early|none,0.81,condition_index,triploid,all,5,fc_corr_mm,delta_auc_late_minus_early,none
raw_delta_mm|delta_auc_late_minus_early|none,0.54,condition_index,triploid,all,5,raw_delta_mm,delta_auc_late_minus_early,none
raw_rfu|inflection_time|none,0.52,condition_index,triploid,all,5,raw_rfu,inflection_time,none
fc_corr|delta_auc_late_minus_early|resid,0.49,condition_index,triploid,all,5,fc_corr,delta_auc_late_minus_early,resid
fc_corr_mm|delta_auc_late_minus_early|resid,0.33,condition_index,triploid,all,5,fc_corr_mm,delta_auc_late_minus_early,resid
raw_rfu|t_half|none,0.27,condition_index,triploid,all,5,raw_rfu,t_half,none
fc_corr|t_half|none,0.24,condition_index,triploid,all,5,fc_corr,t_half,none
fc_corr_mm|rate_h2|resid,0.17,condition_index,triploid,all,5,fc_corr_mm,rate_h2,resid
fc_corr_mm|rate_h2|none,0.15,condition_index,triploid,all,5,fc_corr_mm,rate_h2,none
fc_corr|rate_h2|resid,0.15,condition_index,triploid,all,5,fc_corr,rate_h2,resid
fc_corr|value_4h|resid,0.15,condition_index,triploid,all,5,fc_corr,value_4h,resid
fc_corr|lin_slope|resid,0.1,condition_index,triploid,all,5,fc_corr,lin_slope,resid
fc_corr|peak_value|resid,0.1,condition_index,triploid,all,5,fc_corr,peak_value,resid
fc_corr|rate_cv|none,0.09,condition_index,triploid,all,5,fc_corr,rate_cv,none
fc_corr_mm|sat_asymptote|none,0.08,condition_index,triploid,all,5,fc_corr_mm,sat_asymptote,none
raw_delta_mm|rate_h2|none,0.08,condition_index,triploid,all,5,raw_delta_mm,rate_h2,none
raw_rfu|rate_h2|resid,0.08,condition_index,triploid,all,5,raw_rfu,rate_h2,resid
fc_corr_mm|peak_value|resid,0.07,condition_index,triploid,all,5,fc_corr_mm,peak_value,resid
raw_rfu|time_to_vmax|none,0.07,condition_index,triploid,all,5,raw_rfu,time_to_vmax,none
fc_corr|sat_r2|resid,0.06,condition_index,triploid,all,5,fc_corr,sat_r2,resid
raw_rfu|rate_cv|none,0.06,condition_index,triploid,all,5,raw_rfu,rate_cv,none
fc_corr|delta_auc_late_minus_early|none,0.05,condition_index,triploid,all,5,fc_corr,delta_auc_late_minus_early,none
raw_delta_mm|rate_h2|resid,0.05,condition_index,triploid,all,5,raw_delta_mm,rate_h2,resid
raw_rfu|sat_r2|resid,0.05,condition_index,triploid,all,5,raw_rfu,sat_r2,resid
raw_delta_mm|lin_slope|resid,0.04,condition_index,triploid,all,5,raw_delta_mm,lin_slope,resid
raw_rfu|late_early_auc_ratio|none,0.04,condition_index,triploid,all,5,raw_rfu,late_early_auc_ratio,none
fc_corr_mm|auc_late|resid,0.02,condition_index,triploid,all,5,fc_corr_mm,auc_late,resid
fc_corr_mm|lin_slope|resid,0.02,condition_index,triploid,all,5,fc_corr_mm,lin_slope,resid
fc_corr|rate_h2|none,0.02,condition_index,triploid,all,5,fc_corr,rate_h2,none
fc_corr_mm|value_3h|resid,0.01,condition_index,triploid,all,5,fc_corr_mm,value_3h,resid
fc_corr_mm|value_4h|resid,0.01,condition_index,triploid,all,5,fc_corr_mm,value_4h,resid
fc_corr|auc_late|resid,0.01,condition_index,triploid,all,5,fc_corr,auc_late,resid
fc_corr|final_value|resid,0.01,condition_index,triploid,all,5,fc_corr,final_value,resid
fc_corr|sat_asymptote|none,0.01,condition_index,triploid,all,5,fc_corr,sat_asymptote,none
fc_corr|value_3h|resid,0.01,condition_index,triploid,all,5,fc_corr,value_3h,resid
raw_delta_mm|final_value|none,0.01,condition_index,triploid,all,5,raw_delta_mm,final_value,none
raw_delta_mm|lin_slope|none,0.01,condition_index,triploid,all,5,raw_delta_mm,lin_slope,none
raw_rfu|frac_auc_first_half|none,0.01,condition_index,triploid,all,5,raw_rfu,frac_auc_first_half,none
raw_rfu|inflection_time|resid,0.01,condition_index,triploid,all,5,raw_rfu,inflection_time,resid
fc_corr_mm|delta_auc_late_minus_early|none,0.93,condition_index,triploid,all,8,fc_corr_mm,delta_auc_late_minus_early,none
raw_delta_mm|delta_auc_late_minus_early|none,0.75,condition_index,triploid,all,8,raw_delta_mm,delta_auc_late_minus_early,none
fc_corr|delta_auc_late_minus_early|resid,0.68,condition_index,triploid,all,8,fc_corr,delta_auc_late_minus_early,resid
raw_rfu|inflection_time|none,0.6,condition_index,triploid,all,8,raw_rfu,inflection_time,none
fc_corr_mm|delta_auc_late_minus_early|resid,0.54,condition_index,triploid,all,8,fc_corr_mm,delta_auc_late_minus_early,resid
raw_rfu|t_half|none,0.43,condition_index,triploid,all,8,raw_rfu,t_half,none
fc_corr|t_half|none,0.35,condition_index,triploid,all,8,fc_corr,t_half,none
fc_corr|value_4h|resid,0.32,condition_index,triploid,all,8,fc_corr,value_4h,resid
fc_corr_mm|rate_h2|none,0.29,condition_index,triploid,all,8,fc_corr_mm,rate_h2,none
fc_corr|lin_slope|resid,0.28,condition_index,triploid,all,8,fc_corr,lin_slope,resid
fc_corr_mm|peak_value|resid,0.21,condition_index,triploid,all,8,fc_corr_mm,peak_value,resid
raw_delta_mm|rate_h2|none,0.2,condition_index,triploid,all,8,raw_delta_mm,rate_h2,none
fc_corr_mm|rate_h2|resid,0.18,condition_index,triploid,all,8,fc_corr_mm,rate_h2,resid
fc_corr_mm|sat_asymptote|none,0.18,condition_index,triploid,all,8,fc_corr_mm,sat_asymptote,none
fc_corr|rate_h2|resid,0.18,condition_index,triploid,all,8,fc_corr,rate_h2,resid
fc_corr|peak_value|resid,0.17,condition_index,triploid,all,8,fc_corr,peak_value,resid
fc_corr_mm|lin_slope|resid,0.15,condition_index,triploid,all,8,fc_corr_mm,lin_slope,resid
fc_corr|final_value|resid,0.14,condition_index,triploid,all,8,fc_corr,final_value,resid
raw_rfu|rate_h2|resid,0.13,condition_index,triploid,all,8,raw_rfu,rate_h2,resid
fc_corr|rate_cv|none,0.1,condition_index,triploid,all,8,fc_corr,rate_cv,none
raw_delta_mm|rate_h2|resid,0.1,condition_index,triploid,all,8,raw_delta_mm,rate_h2,resid
fc_corr|delta_auc_late_minus_early|none,0.09,condition_index,triploid,all,8,fc_corr,delta_auc_late_minus_early,none
fc_corr|mean_rate|resid,0.09,condition_index,triploid,all,8,fc_corr,mean_rate,resid
raw_rfu|late_early_auc_ratio|none,0.09,condition_index,triploid,all,8,raw_rfu,late_early_auc_ratio,none
raw_rfu|rate_cv|none,0.09,condition_index,triploid,all,8,raw_rfu,rate_cv,none
fc_corr_mm|value_4h|resid,0.08,condition_index,triploid,all,8,fc_corr_mm,value_4h,resid
raw_rfu|frac_auc_first_half|none,0.07,condition_index,triploid,all,8,raw_rfu,frac_auc_first_half,none
fc_corr_mm|value_3h|resid,0.06,condition_index,triploid,all,8,fc_corr_mm,value_3h,resid
fc_corr|rate_h2|none,0.05,condition_index,triploid,all,8,fc_corr,rate_h2,none
fc_corr|sat_r2|resid,0.05,condition_index,triploid,all,8,fc_corr,sat_r2,resid
raw_delta|late_early_auc_ratio|none,0.05,condition_index,triploid,all,8,raw_delta,late_early_auc_ratio,none
raw_delta|frac_auc_first_half|none,0.04,condition_index,triploid,all,8,raw_delta,frac_auc_first_half,none
raw_rfu|sat_r2|resid,0.04,condition_index,triploid,all,8,raw_rfu,sat_r2,resid
raw_rfu|time_to_vmax|none,0.04,condition_index,triploid,all,8,raw_rfu,time_to_vmax,none
fc_corr|sat_asymptote|none,0.03,condition_index,triploid,all,8,fc_corr,sat_asymptote,none
raw_delta_mm|lin_slope|resid,0.03,condition_index,triploid,all,8,raw_delta_mm,lin_slope,resid
raw_rfu|inflection_time|resid,0.03,condition_index,triploid,all,8,raw_rfu,inflection_time,resid
fc_corr_mm|auc_late|resid,0.02,condition_index,triploid,all,8,fc_corr_mm,auc_late,resid
fc_corr|late_early_auc_ratio|none,0.02,condition_index,triploid,all,8,fc_corr,late_early_auc_ratio,none
raw_delta_mm|lin_slope|none,0.02,condition_index,triploid,all,8,raw_delta_mm,lin_slope,none
raw_rfu|rate_h2|none,0.02,condition_index,triploid,all,8,raw_rfu,rate_h2,none
fc_corr_mm|final_value|resid,0.01,condition_index,triploid,all,8,fc_corr_mm,final_value,resid
fc_corr_mm|lin_slope|none,0.01,condition_index,triploid,all,8,fc_corr_mm,lin_slope,none
fc_corr_mm|mean_rate|resid,0.01,condition_index,triploid,all,8,fc_corr_mm,mean_rate,resid
fc_corr|auc_late|resid,0.01,condition_index,triploid,all,8,fc_corr,auc_late,resid
fc_corr|t_half|resid,0.01,condition_index,triploid,all,8,fc_corr,t_half,resid
fc_corr|value_3h|resid,0.01,condition_index,triploid,all,8,fc_corr,value_3h,resid
raw_rfu|baseline_value|none,0.01,condition_index,triploid,all,8,raw_rfu,baseline_value,none
raw_rfu|t_half|resid,0.01,condition_index,triploid,all,8,raw_rfu,t_half,resid
fc_corr_mm|delta_auc_late_minus_early|none,1,condition_index,triploid,fc_corr_mm_none,3,fc_corr_mm,delta_auc_late_minus_early,none
fc_corr_mm|sat_asymptote|none,0.79,condition_index,triploid,fc_corr_mm_none,3,fc_corr_mm,sat_asymptote,none
fc_corr_mm|lin_slope|none,0.58,condition_index,triploid,fc_corr_mm_none,3,fc_corr_mm,lin_slope,none
fc_corr_mm|rate_h2|none,0.42,condition_index,triploid,fc_corr_mm_none,3,fc_corr_mm,rate_h2,none
fc_corr_mm|mean_rate|none,0.08,condition_index,triploid,fc_corr_mm_none,3,fc_corr_mm,mean_rate,none
fc_corr_mm|peak_value|none,0.07,condition_index,triploid,fc_corr_mm_none,3,fc_corr_mm,peak_value,none
fc_corr_mm|auc_late|none,0.03,condition_index,triploid,fc_corr_mm_none,3,fc_corr_mm,auc_late,none
fc_corr_mm|sat_k|none,0.02,condition_index,triploid,fc_corr_mm_none,3,fc_corr_mm,sat_k,none
fc_corr_mm|value_3h|none,0.01,condition_index,triploid,fc_corr_mm_none,3,fc_corr_mm,value_3h,none
fc_corr_mm|delta_auc_late_minus_early|none,1,condition_index,triploid,fc_corr_mm_none,5,fc_corr_mm,delta_auc_late_minus_early,none
fc_corr_mm|lin_slope|none,0.96,condition_index,triploid,fc_corr_mm_none,5,fc_corr_mm,lin_slope,none
fc_corr_mm|sat_asymptote|none,0.93,condition_index,triploid,fc_corr_mm_none,5,fc_corr_mm,sat_asymptote,none
fc_corr_mm|rate_h2|none,0.53,condition_index,triploid,fc_corr_mm_none,5,fc_corr_mm,rate_h2,none
fc_corr_mm|auc_late|none,0.48,condition_index,triploid,fc_corr_mm_none,5,fc_corr_mm,auc_late,none
fc_corr_mm|peak_value|none,0.46,condition_index,triploid,fc_corr_mm_none,5,fc_corr_mm,peak_value,none
fc_corr_mm|mean_rate|none,0.29,condition_index,triploid,fc_corr_mm_none,5,fc_corr_mm,mean_rate,none
fc_corr_mm|value_3h|none,0.17,condition_index,triploid,fc_corr_mm_none,5,fc_corr_mm,value_3h,none
fc_corr_mm|sat_k|none,0.1,condition_index,triploid,fc_corr_mm_none,5,fc_corr_mm,sat_k,none
fc_corr_mm|final_value|none,0.08,condition_index,triploid,fc_corr_mm_none,5,fc_corr_mm,final_value,none
fc_corr_mm|delta_auc_late_minus_early|none,1,condition_index,triploid,fc_corr_mm_none,8,fc_corr_mm,delta_auc_late_minus_early,none
fc_corr_mm|lin_slope|none,0.99,condition_index,triploid,fc_corr_mm_none,8,fc_corr_mm,lin_slope,none
fc_corr_mm|peak_value|none,0.98,condition_index,triploid,fc_corr_mm_none,8,fc_corr_mm,peak_value,none
fc_corr_mm|sat_asymptote|none,0.97,condition_index,triploid,fc_corr_mm_none,8,fc_corr_mm,sat_asymptote,none
fc_corr_mm|mean_rate|none,0.94,condition_index,triploid,fc_corr_mm_none,8,fc_corr_mm,mean_rate,none
fc_corr_mm|auc_late|none,0.9,condition_index,triploid,fc_corr_mm_none,8,fc_corr_mm,auc_late,none
fc_corr_mm|rate_h2|none,0.69,condition_index,triploid,fc_corr_mm_none,8,fc_corr_mm,rate_h2,none
fc_corr_mm|value_3h|none,0.62,condition_index,triploid,fc_corr_mm_none,8,fc_corr_mm,value_3h,none
fc_corr_mm|final_value|none,0.53,condition_index,triploid,fc_corr_mm_none,8,fc_corr_mm,final_value,none
fc_corr_mm|sat_k|none,0.24,condition_index,triploid,fc_corr_mm_none,8,fc_corr_mm,sat_k,none
fc_corr_mm|value_4h|none,0.13,condition_index,triploid,fc_corr_mm_none,8,fc_corr_mm,value_4h,none
fc_corr_mm|value_2h|none,0.01,condition_index,triploid,fc_corr_mm_none,8,fc_corr_mm,value_2h,none
fc_corr_mm|rate_h2|none,0.88,condition_index,triploid,short_assay_2h,3,fc_corr_mm,rate_h2,none
raw_delta_mm|rate_h2|none,0.63,condition_index,triploid,short_assay_2h,3,raw_delta_mm,rate_h2,none
fc_corr|rate_h2|resid,0.5,condition_index,triploid,short_assay_2h,3,fc_corr,rate_h2,resid
fc_corr_mm|rate_h2|resid,0.41,condition_index,triploid,short_assay_2h,3,fc_corr_mm,rate_h2,resid
raw_rfu|rate_h2|resid,0.17,condition_index,triploid,short_assay_2h,3,raw_rfu,rate_h2,resid
fc_corr|rate_h2|none,0.14,condition_index,triploid,short_assay_2h,3,fc_corr,rate_h2,none
raw_rfu|baseline_value|none,0.09,condition_index,triploid,short_assay_2h,3,raw_rfu,baseline_value,none
fc_corr|value_2h|resid,0.04,condition_index,triploid,short_assay_2h,3,fc_corr,value_2h,resid
raw_delta_mm|rate_h2|resid,0.04,condition_index,triploid,short_assay_2h,3,raw_delta_mm,rate_h2,resid
raw_rfu|value_1h|none,0.04,condition_index,triploid,short_assay_2h,3,raw_rfu,value_1h,none
raw_rfu|initial_slope|none,0.02,condition_index,triploid,short_assay_2h,3,raw_rfu,initial_slope,none
fc_corr|auc_0_1h|none,0.01,condition_index,triploid,short_assay_2h,3,fc_corr,auc_0_1h,none
fc_corr|initial_slope|none,0.01,condition_index,triploid,short_assay_2h,3,fc_corr,initial_slope,none
raw_delta|auc_0_1h|none,0.01,condition_index,triploid,short_assay_2h,3,raw_delta,auc_0_1h,none
raw_rfu|baseline_value|resid,0.01,condition_index,triploid,short_assay_2h,3,raw_rfu,baseline_value,resid
fc_corr_mm|rate_h2|none,0.95,condition_index,triploid,short_assay_2h,5,fc_corr_mm,rate_h2,none
fc_corr|rate_h2|resid,0.87,condition_index,triploid,short_assay_2h,5,fc_corr,rate_h2,resid
raw_delta_mm|rate_h2|none,0.74,condition_index,triploid,short_assay_2h,5,raw_delta_mm,rate_h2,none
fc_corr_mm|rate_h2|resid,0.69,condition_index,triploid,short_assay_2h,5,fc_corr_mm,rate_h2,resid
raw_rfu|rate_h2|resid,0.64,condition_index,triploid,short_assay_2h,5,raw_rfu,rate_h2,resid
fc_corr|rate_h2|none,0.42,condition_index,triploid,short_assay_2h,5,fc_corr,rate_h2,none
raw_delta_mm|rate_h2|resid,0.23,condition_index,triploid,short_assay_2h,5,raw_delta_mm,rate_h2,resid
raw_rfu|baseline_value|none,0.15,condition_index,triploid,short_assay_2h,5,raw_rfu,baseline_value,none
raw_rfu|rate_h2|none,0.07,condition_index,triploid,short_assay_2h,5,raw_rfu,rate_h2,none
raw_rfu|baseline_value|resid,0.05,condition_index,triploid,short_assay_2h,5,raw_rfu,baseline_value,resid
raw_delta|auc_0_1h|none,0.04,condition_index,triploid,short_assay_2h,5,raw_delta,auc_0_1h,none
raw_rfu|initial_slope|none,0.04,condition_index,triploid,short_assay_2h,5,raw_rfu,initial_slope,none
raw_rfu|value_1h|none,0.04,condition_index,triploid,short_assay_2h,5,raw_rfu,value_1h,none
fc_corr|value_2h|resid,0.02,condition_index,triploid,short_assay_2h,5,fc_corr,value_2h,resid
raw_rfu|auc_0_1h|none,0.02,condition_index,triploid,short_assay_2h,5,raw_rfu,auc_0_1h,none
fc_corr_mm|value_2h|resid,0.01,condition_index,triploid,short_assay_2h,5,fc_corr_mm,value_2h,resid
fc_corr|auc_0_1h|none,0.01,condition_index,triploid,short_assay_2h,5,fc_corr,auc_0_1h,none
fc_corr|initial_slope|none,0.01,condition_index,triploid,short_assay_2h,5,fc_corr,initial_slope,none
fc_corr|rate_h2|resid,0.99,condition_index,triploid,short_assay_2h,8,fc_corr,rate_h2,resid
fc_corr_mm|rate_h2|none,0.98,condition_index,triploid,short_assay_2h,8,fc_corr_mm,rate_h2,none
raw_rfu|rate_h2|resid,0.96,condition_index,triploid,short_assay_2h,8,raw_rfu,rate_h2,resid
fc_corr_mm|rate_h2|resid,0.94,condition_index,triploid,short_assay_2h,8,fc_corr_mm,rate_h2,resid
raw_delta_mm|rate_h2|none,0.94,condition_index,triploid,short_assay_2h,8,raw_delta_mm,rate_h2,none
fc_corr|rate_h2|none,0.88,condition_index,triploid,short_assay_2h,8,fc_corr,rate_h2,none
raw_delta_mm|rate_h2|resid,0.78,condition_index,triploid,short_assay_2h,8,raw_delta_mm,rate_h2,resid
raw_rfu|rate_h2|none,0.72,condition_index,triploid,short_assay_2h,8,raw_rfu,rate_h2,none
raw_rfu|baseline_value|none,0.18,condition_index,triploid,short_assay_2h,8,raw_rfu,baseline_value,none
fc_corr|value_2h|resid,0.17,condition_index,triploid,short_assay_2h,8,fc_corr,value_2h,resid
fc_corr_mm|value_2h|resid,0.1,condition_index,triploid,short_assay_2h,8,fc_corr_mm,value_2h,resid
raw_rfu|baseline_value|resid,0.07,condition_index,triploid,short_assay_2h,8,raw_rfu,baseline_value,resid
raw_rfu|value_1h|none,0.07,condition_index,triploid,short_assay_2h,8,raw_rfu,value_1h,none
raw_rfu|initial_slope|none,0.06,condition_index,triploid,short_assay_2h,8,raw_rfu,initial_slope,none
raw_delta|auc_0_1h|none,0.05,condition_index,triploid,short_assay_2h,8,raw_delta,auc_0_1h,none
raw_rfu|auc_0_1h|none,0.04,condition_index,triploid,short_assay_2h,8,raw_rfu,auc_0_1h,none
fc_corr_mm|value_2h|none,0.02,condition_index,triploid,short_assay_2h,8,fc_corr_mm,value_2h,none
fc_corr|auc_0_1h|none,0.02,condition_index,triploid,short_assay_2h,8,fc_corr,auc_0_1h,none
fc_corr|initial_slope|none,0.02,condition_index,triploid,short_assay_2h,8,fc_corr,initial_slope,none
raw_delta|auc_0_2h|none,0.01,condition_index,triploid,short_assay_2h,8,raw_delta,auc_0_2h,none
fc_corr_mm|sat_asymptote|resid,0.27,growth_abs,diploid,all,3,fc_corr_mm,sat_asymptote,resid
fc_corr|sat_asymptote|resid,0.24,growth_abs,diploid,all,3,fc_corr,sat_asymptote,resid
raw_rfu|quad_coef|resid,0.19,growth_abs,diploid,all,3,raw_rfu,quad_coef,resid
fc_corr|initial_slope|resid,0.18,growth_abs,diploid,all,3,fc_corr,initial_slope,resid
fc_corr|sat_asymptote|none,0.17,growth_abs,diploid,all,3,fc_corr,sat_asymptote,none
raw_rfu|auc_0_1h|resid,0.17,growth_abs,diploid,all,3,raw_rfu,auc_0_1h,resid
raw_rfu|value_1h|resid,0.16,growth_abs,diploid,all,3,raw_rfu,value_1h,resid
raw_delta_mm|quad_coef|resid,0.15,growth_abs,diploid,all,3,raw_delta_mm,quad_coef,resid
fc_corr_mm|lin_slope|none,0.14,growth_abs,diploid,all,3,fc_corr_mm,lin_slope,none
fc_corr|auc_0_1h|resid,0.14,growth_abs,diploid,all,3,fc_corr,auc_0_1h,resid
fc_corr|quad_coef|resid,0.1,growth_abs,diploid,all,3,fc_corr,quad_coef,resid
raw_rfu|rate_h4|none,0.1,growth_abs,diploid,all,3,raw_rfu,rate_h4,none
raw_rfu|sat_r2|resid,0.1,growth_abs,diploid,all,3,raw_rfu,sat_r2,resid
fc_corr|sat_r2|resid,0.09,growth_abs,diploid,all,3,fc_corr,sat_r2,resid
raw_delta_mm|rate_h4|none,0.09,growth_abs,diploid,all,3,raw_delta_mm,rate_h4,none
fc_corr|sat_k|resid,0.07,growth_abs,diploid,all,3,fc_corr,sat_k,resid
raw_delta_mm|rate_h4|resid,0.07,growth_abs,diploid,all,3,raw_delta_mm,rate_h4,resid
fc_corr_mm|sat_asymptote|none,0.06,growth_abs,diploid,all,3,fc_corr_mm,sat_asymptote,none
fc_corr_mm|sat_k|resid,0.06,growth_abs,diploid,all,3,fc_corr_mm,sat_k,resid
raw_rfu|sat_asymptote|none,0.06,growth_abs,diploid,all,3,raw_rfu,sat_asymptote,none
raw_delta_mm|sat_asymptote|resid,0.04,growth_abs,diploid,all,3,raw_delta_mm,sat_asymptote,resid
raw_rfu|sat_k|resid,0.04,growth_abs,diploid,all,3,raw_rfu,sat_k,resid
raw_rfu|time_to_vmax|resid,0.04,growth_abs,diploid,all,3,raw_rfu,time_to_vmax,resid
fc_corr_mm|quad_coef|resid,0.03,growth_abs,diploid,all,3,fc_corr_mm,quad_coef,resid
fc_corr|sat_r2|none,0.03,growth_abs,diploid,all,3,fc_corr,sat_r2,none
fc_corr_mm|delta_auc_late_minus_early|none,0.02,growth_abs,diploid,all,3,fc_corr_mm,delta_auc_late_minus_early,none
fc_corr_mm|final_value|none,0.02,growth_abs,diploid,all,3,fc_corr_mm,final_value,none
fc_corr_mm|peak_value|none,0.02,growth_abs,diploid,all,3,fc_corr_mm,peak_value,none
fc_corr_mm|rate_h4|none,0.02,growth_abs,diploid,all,3,fc_corr_mm,rate_h4,none
raw_delta_mm|initial_slope|resid,0.02,growth_abs,diploid,all,3,raw_delta_mm,initial_slope,resid
raw_rfu|auc_0_2h|resid,0.02,growth_abs,diploid,all,3,raw_rfu,auc_0_2h,resid
raw_rfu|initial_slope|resid,0.02,growth_abs,diploid,all,3,raw_rfu,initial_slope,resid
fc_corr_mm|initial_slope|resid,0.01,growth_abs,diploid,all,3,fc_corr_mm,initial_slope,resid
fc_corr_mm|mean_rate|none,0.01,growth_abs,diploid,all,3,fc_corr_mm,mean_rate,none
fc_corr_mm|rate_h4|resid,0.01,growth_abs,diploid,all,3,fc_corr_mm,rate_h4,resid
fc_corr|lin_slope|none,0.01,growth_abs,diploid,all,3,fc_corr,lin_slope,none
raw_delta_mm|auc_0_1h|resid,0.01,growth_abs,diploid,all,3,raw_delta_mm,auc_0_1h,resid
raw_rfu|delta_auc_late_minus_early|none,0.01,growth_abs,diploid,all,3,raw_rfu,delta_auc_late_minus_early,none
